file,rows,activity_folder,columns
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U05_R02_accel.csv,51,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U05_R03_accel.csv,46,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U06_R01_accel.csv,44,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U06_R02_accel.csv,47,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U06_R03_accel.csv,39,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U07_R01_accel.csv,33,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U07_R02_accel.csv,37,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U07_R03_accel.csv,40,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U08_R01_accel.csv,48,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U08_R02_accel.csv,38,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U08_R03_accel.csv,33,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U09_R01_accel.csv,41,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U09_R02_accel.csv,57,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U09_R03_accel.csv,36,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U10_R01_accel.csv,36,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U10_R02_accel.csv,30,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U10_R03_accel.csv,31,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U11_R01_accel.csv,35,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U11_R02_accel.csv,23,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U11_R03_accel.csv,30,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U12_R01_accel.csv,38,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U12_R02_accel.csv,24,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U12_R03_accel.csv,29,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U13_R01_accel.csv,26,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U13_R02_accel.csv,19,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U13_R03_accel.csv,21,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U14_R01_accel.csv,32,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U14_R02_accel.csv,35,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U14_R03_accel.csv,35,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U21_R01_accel.csv,37,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U21_R02_accel.csv,30,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U21_R03_accel.csv,33,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U22_R01_accel.csv,30,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U22_R02_accel.csv,29,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U23_R01_accel.csv,44,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U23_R02_accel.csv,30,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U23_R03_accel.csv,26,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U24_R01_accel.csv,23,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U24_R02_accel.csv,27,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U24_R03_accel.csv,35,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U25_R01_accel.csv,24,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U25_R02_accel.csv,22,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U26_R01_accel.csv,23,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U26_R02_accel.csv,19,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U26_R03_accel.csv,28,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U27_R01_accel.csv,20,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U27_R02_accel.csv,23,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U27_R03_accel.csv,25,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U28_R01_accel.csv,40,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U28_R02_accel.csv,35,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U28_R03_accel.csv,24,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U29_R01_accel.csv,17,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U29_R02_accel.csv,23,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U29_R03_accel.csv,25,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U30_R01_accel.csv,21,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U30_R02_accel.csv,26,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U30_R03_accel.csv,20,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U31_R01_accel.csv,50,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U31_R02_accel.csv,20,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D09/U31_R03_accel.csv,22,D09,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U01_R01_accel.csv,51,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U01_R02_accel.csv,52,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U01_R03_accel.csv,67,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U02_R01_accel.csv,52,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U02_R02_accel.csv,55,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U02_R03_accel.csv,61,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U03_R01_accel.csv,45,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U03_R02_accel.csv,49,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U03_R03_accel.csv,49,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U04_R01_accel.csv,50,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U04_R02_accel.csv,37,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U04_R03_accel.csv,40,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U05_R01_accel.csv,90,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U05_R02_accel.csv,66,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U05_R03_accel.csv,92,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U06_R01_accel.csv,43,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U06_R02_accel.csv,49,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U06_R03_accel.csv,61,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U07_R01_accel.csv,46,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U07_R02_accel.csv,51,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U07_R03_accel.csv,62,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U08_R01_accel.csv,64,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U08_R02_accel.csv,61,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U08_R03_accel.csv,53,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U09_R01_accel.csv,52,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U09_R02_accel.csv,55,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U09_R03_accel.csv,64,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U10_R01_accel.csv,44,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U10_R02_accel.csv,58,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U10_R03_accel.csv,56,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U11_R01_accel.csv,50,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U11_R02_accel.csv,39,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U11_R03_accel.csv,37,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U12_R01_accel.csv,52,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U12_R02_accel.csv,50,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U12_R03_accel.csv,40,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U13_R01_accel.csv,56,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U13_R02_accel.csv,59,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U13_R03_accel.csv,54,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U14_R01_accel.csv,39,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U14_R02_accel.csv,52,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U14_R03_accel.csv,43,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U21_R01_accel.csv,61,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U21_R02_accel.csv,60,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U21_R03_accel.csv,58,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U22_R01_accel.csv,52,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U22_R02_accel.csv,48,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U22_R03_accel.csv,57,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U23_R01_accel.csv,58,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U23_R02_accel.csv,37,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U23_R03_accel.csv,42,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U24_R01_accel.csv,48,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U24_R02_accel.csv,44,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U24_R03_accel.csv,39,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U25_R01_accel.csv,52,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U25_R02_accel.csv,44,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U26_R01_accel.csv,37,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U26_R02_accel.csv,48,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U26_R03_accel.csv,56,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U27_R01_accel.csv,38,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U27_R02_accel.csv,37,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U27_R03_accel.csv,49,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U28_R01_accel.csv,49,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U28_R02_accel.csv,43,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U28_R03_accel.csv,48,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U29_R01_accel.csv,43,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U29_R02_accel.csv,34,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U29_R03_accel.csv,35,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U30_R01_accel.csv,41,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U30_R02_accel.csv,37,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U30_R03_accel.csv,31,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U31_R01_accel.csv,40,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U31_R02_accel.csv,41,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D10/U31_R03_accel.csv,37,D10,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D11/U01_R01_accel.csv,73,D11,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D11/U01_R02_accel.csv,76,D11,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D11/U01_R03_accel.csv,76,D11,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
/home/vinh_shindo/safewatch-fall-detector-edge-ai/data/raw/WEDA-FALL/dataset/5Hz/D11/U02_R01_accel.csv,82,D11,"accel_time_list, accel_x_list, accel_y_list, accel_z_list"
